Salary_ID,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
4047,"92213,0","156,72","0,0",F2
4048,"87328,0","8379,78","0,0",F3
4049,"81521,0","6704,15","0,0",F3
4050,"81521,0","2651,44","0,0",F3
4051,"75014,0","36597,06","0,0",F2
4052,"78765,0","2754,16","0,0",F3
4053,"86639,0","5673,79","0,0",F4
4054,"70023,0","1151,58","0,0",F2
4055,"70023,0","11436,28","0,0",F2
4056,"65368,0","2298,18","0,0",F2
4057,"65368,0","11709,05","0,0",F2
4058,"65368,0","4854,03","0,0",F2
4059,"65368,0","471,42","0,0",F2
4060,"63156,0","4355,48","0,0",F2
4061,"63156,0","3212,57","0,0",F2
4062,"63156,0","37,96","0,0",F2
4063,"63156,0","4964,05","0,0",F2
4064,"96826,0","12804,38","6637,5",F3
4065,"132119,0","38171,39","9253,14",B2
4066,"96826,0","45099,81","3333,48",F3
4067,"96826,0","75,29","1658,89",F3
4068,"132119,0","101219,77","14123,88",B2
4069,"132119,0","728,78","3763,56",B2
4070,"106504,0","3664,68","0,0",F4
4071,"93824,0","0,0","505,24",F3
4072,"106504,0","22695,79","11117,82",F4
4073,"96826,0","15177,14","2985,11",F3
4074,"132119,0","0,0","13340,53",B2
4075,"96826,0","818,35","6717,12",F3
4076,"106504,0","822,78","7459,2",F4
4077,"117165,0","17833,07","3629,17",B1
4078,"106504,0","56629,83","11385,76",F4
4079,"117165,0","46005,45","8205,87",B1
4080,"132119,0","11502,07","4547,08",B2
4081,"93824,0","0,0","2550,15",F3
4082,"96826,0","36898,18","2574,68",F3
4083,"96826,0","281,32","10351,18",F3
4084,"96826,0","17857,06","0,0",F3
4085,"96826,0","126,07","782,1",F3
4086,"106504,0","13500,83","3480,52",F4
4087,"117165,0","50107,13","12644,11",B1
4088,"106504,0","0,0","7459,2",F4
4089,"132119,0","59107,19","4547,09",B2
4090,"96826,0","574,96","0,0",F3
4091,"87328,0","1495,39","0,0",F3
4092,"76101,0","2088,66","0,0",F3
4093,"76101,0","10039,89","0,0",F3
4094,"70023,0","10874,88","0,0",F2
4095,"70023,0","1085,23","0,0",F2
4096,"70023,0","505,32","0,0",F2
4097,"73525,0","1951,46","0,0",F3
4098,"70023,0","3298,01","0,0",F2
4099,"70023,0","441,36","0,0",F2
4100,"65368,0","6418,42","0,0",F2
4101,"65368,0","2815,98","0,0",F2
4102,"63156,0","14926,3","0,0",F2
4103,"63156,0","20578,2","0,0",F2
4104,"128022,0","8359,61","3345,75",B2
4105,"132119,0","74201,38","9165,46",B2
4106,"106504,0","44433,94","11385,76",F4
4107,"132119,0","11986,64","9253,1",B2
4108,"106504,0","22602,39","7919,97",F4
4109,"96826,0","4005,78","2953,53",F3
4110,"96826,0","0,0","6747,16",F3
4111,"92213,0","5054,55","744,82",F2
4112,"76101,0","6139,4","0,0",F3
4113,"70023,0","8933,85","0,0",F2
4114,"65368,0","12399,71","0,0",F2
4115,"106504,0","28862,89","3665,58",F4
4116,"132119,0","106484,57","9340,78",B2
4117,"93824,0","0,0","0,0",F3
4118,"96826,0","9497,32","0,0",F3
4119,"106504,0","49756,29","3630,81",F4
4120,"106504,0","22602,96","3665,58",F4
4121,"132119,0","68997,57","9912,34",B2
4122,"117165,0","69334,3","12525,38",B1
4123,"132119,0","87624,24","14123,88",B2
4124,"106504,0","28654,93","0,0",F4
4125,"128022,0","0,0","5487,03",B2
4126,"106504,0","39817,31","0,0",F4
4127,"96826,0","1269,85","0,0",F3
4128,"99420,0","899,76","0,0",F4
4129,"109375,0","81699,19","0,0",B1
4130,"109375,0","33615,41","0,0",B1
4131,"90386,0","15035,75","0,0",F3
4132,"87328,0","37504,29","0,0",F3
4133,"87328,0","25464,82","0,0",F3
4134,"96060,0","8397,46","0,0",F4
4135,"96060,0","75291,49","0,0",F4
4136,"87328,0","40258,92","0,0",F3
4137,"87328,0","55880,71","0,0",F3
4138,"73525,0","10467,69","0,0",F3
4139,"87328,0","45941,33","0,0",F3
4140,"87328,0","39942,55","0,0",F3
4141,"81521,0","25713,54","0,0",F3
4142,"81521,0","56891,46","0,0",F3
4143,"81521,0","604,21","0,0",F3
4144,"78765,0","51977,18","0,0",F3
4145,"73525,0","8119,86","0,0",F3
4146,"67657,0","0,0","0,0",F3
4147,"70023,0","5872,87","0,0",F2
4148,"65368,0","61,8","0,0",F2
4149,"65368,0","52836,94","0,0",F2
4150,"63156,0","7759,11","0,0",F2
4151,"132119,0","15426,97","9253,1",B2
4152,"96826,0","12760,17","0,0",F3
4153,"106504,0","33817,38","2831,96",F4
4154,"106504,0","64142,07","3283,48",F4
4155,"96826,0","676,62","0,0",F3
4156,"132119,0","96032,54","3469,94",B2
4157,"106504,0","91171,65","3665,58",F4
4158,"117165,0","28460,46","3115,48",B1
4159,"132119,0","54035,93","0,0",B2
4160,"106504,0","36808,74","0,0",F4
4161,"117165,0","2553,45","0,0",B1
4162,"106504,0","114255,86","7459,2",F4
4163,"106504,0","4050,04","0,0",F4
4164,"96826,0","3526,2","0,0",F3
4165,"106504,0","721,07","0,0",F4
4166,"106504,0","2691,18","0,0",F4
4167,"96826,0","28967,48","0,0",F3
4168,"90386,0","21936,99","0,0",F3
4169,"87328,0","7357,58","0,0",F3
4170,"96060,0","9656,39","0,0",F4
4171,"78765,0","31635,05","0,0",F3
4172,"87328,0","22631,05","0,0",F3
4173,"73525,0","3762,43","0,0",F3
4174,"81521,0","30899,81","0,0",F3
4175,"89670,0","13902,19","0,0",F4
4176,"81521,0","2868,92","0,0",F3
4177,"81521,0","83706,67","0,0",F3
4178,"78765,0","11993,39","0,0",F3
4179,"78765,0","42725,8","0,0",F3
4180,"78765,0","11381,98","0,0",F3
4181,"76101,0","25570,86","0,0",F3
4182,"73525,0","40526,34","0,0",F3
4183,"73525,0","19410,12","0,0",F3
4184,"73525,0","18745,71","0,0",F3
4185,"132119,0","62297,59","13570,05",B2
4186,"96826,0","35156,74","2953,61",F3
4187,"96826,0","1057,86","782,08",F3
4188,"96826,0","59288,94","0,0",F3
4189,"106504,0","6564,58","7459,2",F4
4190,"106504,0","6524,89","10939,3",F4
4191,"106504,0","0,0","11277,84",F4
4192,"132119,0","58083,26","9053,04",B2
4193,"132119,0","15677,37","0,0",B2
4194,"96826,0","7952,99","0,0",F3
4195,"90386,0","13693,86","0,0",F3
4196,"90386,0","1213,28","0,0",F3
4197,"86079,0","178,31","0,0",F2
4198,"90386,0","15187,6","0,0",F3
4199,"90386,0","20559,97","0,0",F3
4200,"87328,0","22620,43","0,0",F3
4201,"81521,0","11016,4","0,0",F3
4202,"81521,0","2608,25","0,0",F3
4203,"81521,0","23844,17","0,0",F3
4204,"78765,0","1691,49","0,0",F3
4205,"73525,0","5916,7","0,0",F3
4206,"73525,0","7203,86","0,0",F3
4207,"65368,0","628,56","0,0",F2
4208,"65368,0","26071,39","0,0",F2
4209,"106504,0","28939,34","10939,3",F4
4210,"132119,0","82287,89","9340,82",B2
4211,"132119,0","52954,95","3986,97",B2
4212,"106504,0","0,0","1994,22",F4
4213,"96826,0","14590,32","0,0",F3
4214,"96826,0","25255,5","0,0",F3
4215,"96826,0","14027,28","2543,04",F3
4216,"96826,0","25271,97","6781,42",F3
4217,"106504,0","61191,54","10939,3",F4
4218,"117165,0","49121,63","0,0",B1
4219,"106504,0","50222,48","0,0",F4
4220,"96826,0","2718,96","0,0",F3
4221,"117165,0","65072,39","0,0",B1
4222,"96060,0","76065,09","0,0",F4
4223,"96060,0","42683,55","0,0",F4
4224,"96826,0","37565,35","0,0",F3
4225,"96826,0","61624,36","0,0",F3
4226,"96826,0","35750,82","0,0",F3
4227,"117165,0","14252,23","0,0",B1
4228,"90386,0","1234,52","0,0",F3
4229,"87328,0","20120,79","0,0",F3
4230,"96060,0","12589,32","0,0",F4
4231,"96060,0","45964,98","0,0",F4
4232,"87328,0","12014,39","0,0",F3
4233,"96060,0","49266,81","0,0",F4
4234,"96060,0","43133,53","0,0",F4
4235,"87328,0","36302,63","0,0",F3
4236,"87328,0","37414,66","0,0",F3
4237,"72475,0","16080,94","0,0",F2
4238,"81521,0","14991,65","0,0",F3
4239,"81521,0","18112,53","0,0",F3
4240,"81521,0","19457,91","0,0",F3
4241,"78765,0","26620,48","0,0",F3
4242,"73525,0","3320,02","0,0",F3
4243,"73525,0","25794,09","0,0",F3
4244,"132119,0","39384,32","9253,14",B2
4245,"132119,0","5602,06","9253,1",B2
4246,"106504,0","4971,65","2832,0",F4
4247,"106504,0","1444,07","11385,76",F4
4248,"132119,0","19966,38","0,0",B2
4249,"96826,0","13364,47","0,0",F3
4250,"99420,0","16772,65","0,0",F4
4251,"87328,0","88903,53","0,0",F3
4252,"87328,0","49756,39","0,0",F3
4253,"83170,0","0,0","0,0",F3
4254,"92213,0","17683,98","0,0",F2
4255,"75014,0","1243,29","0,0",F2
4256,"75014,0","3759,79","0,0",F2
4257,"78765,0","11280,08","0,0",F3
4258,"96826,0","41080,33","3332,45",F3
4259,"96826,0","16658,58","0,0",F3
4260,"92213,0","6545,49","0,0",F2
4261,"99420,0","1912,26","0,0",F4
4262,"72688,0","0,0","0,0",F3
4263,"81521,0","1217,98","0,0",F3
4264,"65368,0","9958,68","0,0",F2
4265,"81521,0","2495,59","0,0",F3
4266,"77639,0","568,25","0,0",F2
4267,"75014,0","1027,93","0,0",F2
4268,"72475,0","0,0","0,0",F2
4269,"72475,0","890,82","0,0",F2
4270,"65368,0","1236,95","0,0",F2
4271,"65368,0","2506,25","0,0",F2
4272,"63156,0","5470,68","0,0",F2
4273,"63156,0","21797,95","0,0",F2
4274,"132119,0","55437,92","13990,09",B2
4275,"117165,0","47719,12","4033,7",B1
4276,"96826,0","37535,08","6781,42",F3
4277,"96826,0","63266,68","782,08",F3
4278,"106504,0","39854,84","3630,81",F4
4279,"132119,0","57977,04","14123,88",B2
4280,"106504,0","52166,77","11385,72",F4
4281,"106504,0","39881,81","860,28",F4
4282,"96826,0","16250,9","0,0",F3
4283,"106504,0","46831,9","11493,6",F4
4284,"96826,0","785,23","6781,37",F3
4285,"132119,0","107751,39","14257,75",B2
4286,"96826,0","62,34","6781,42",F3
4287,"106504,0","27749,64","11385,76",F4
4288,"117165,0","23955,74","4032,52",B1
4289,"117165,0","48121,37","4032,52",B1
4290,"96826,0","8978,15","0,0",F3
4291,"96826,0","49002,02","2953,53",F3
4292,"106504,0","11745,92","11493,6",F4
4293,"92213,0","62,77","0,0",F2
4294,"96826,0","42756,64","10351,18",F3
4295,"103202,0","2956,89","5502,14",F4
4296,"73525,0","30391,28","0,0",F3
4297,"93551,0","9022,16","0,0",F3
4298,"86079,0","150,39","0,0",F2
4299,"90386,0","8179,93","0,0",F3
4300,"90386,0","732,64","0,0",F3
4301,"87328,0","12951,48","0,0",F3
4302,"87328,0","1647,04","0,0",F3
4303,"87328,0","37459,21","0,0",F3
4304,"87328,0","16393,97","0,0",F3
4305,"78765,0","18801,19","0,0",F3
4306,"75014,0","6191,51","0,0",F2
4307,"73525,0","656,51","0,0",F3
4308,"63156,0","324,06","0,0",F2
4309,"132119,0","13502,58","9255,95",B2
4310,"106504,0","36973,35","3665,58",F4
4311,"96826,0","0,0","6762,58",F3
4312,"96826,0","722,72","2574,68",F3
4313,"106504,0","770,32","3630,81",F4
4314,"106504,0","25235,88","3665,58",F4
4315,"117165,0","17103,69","0,0",B1
4316,"96826,0","0,0","6781,42",F3
4317,"96826,0","45406,72","2918,51",F3
4318,"96826,0","1483,84","0,0",F3
4319,"117165,0","48661,09","8205,92",B1
4320,"96826,0","1449,65","6845,63",F3
4321,"96826,0","195,02","2953,61",F3
4322,"96826,0","15094,86","7619,15",F3
4323,"132119,0","27040,5","9340,78",B2
4324,"96826,0","700,32","3332,45",F3
4325,"96826,0","2560,36","0,0",F3
4326,"106504,0","797,26","7175,07",F4
4327,"96826,0","27187,92","3300,88",F3
4328,"132119,0","48720,9","14123,88",B2
4329,"117165,0","27356,04","4032,47",B1
4330,"106504,0","44520,04","7388,52",F4
4331,"96826,0","10279,23","0,0",F3
4332,"106504,0","26920,34","11385,76",F4
4333,"96826,0","25754,25","2543,04",F3
4334,"96826,0","23808,24","0,0",F3
4335,"96826,0","290,95","0,0",F3
4336,"96826,0","30585,28","0,0",F3
4337,"90386,0","719,74","0,0",F3
4338,"87328,0","569,68","0,0",F3
4339,"87328,0","40739,45","0,0",F3
4340,"87328,0","1926,49","0,0",F3
4341,"77639,0","489,34","0,0",F2
4342,"73525,0","29467,29","0,0",F3
4343,"73525,0","21147,78","0,0",F3
4344,"132119,0","5836,44","14119,63",B2
4345,"96826,0","21466,76","2574,68",F3
4346,"96826,0","23047,63","0,0",F3
4347,"106504,0","19339,39","11385,76",F4
4348,"132119,0","90340,17","9253,14",B2
4349,"106504,0","94541,07","8061,32",F4
4350,"132119,0","48731,98","9340,82",B2
4351,"106504,0","40362,89","0,0",F4
4352,"96826,0","32294,51","0,0",F3
4353,"96826,0","57158,68","782,1",F3
4354,"86079,0","98,54","0,0",F2
4355,"92213,0","7855,19","0,0",F2
4356,"87328,0","4177,8","0,0",F3
4357,"83170,0","14175,42","0,0",F2
4358,"81521,0","6039,45","0,0",F3
4359,"76101,0","33006,15","0,0",F3
4360,"81521,0","30874,61","0,0",F3
4361,"81521,0","24323,42","0,0",F3
4362,"75014,0","1127,04","0,0",F2
4363,"73525,0","532,93","0,0",F3
4364,"73525,0","19782,12","0,0",F3
4365,"132119,0","32512,49","0,0",B2
4366,"117165,0","51638,48","4032,47",B1
4367,"132119,0","42405,51","4590,17",B2
4368,"132119,0","0,0","10537,26",B2
4369,"96826,0","9905,94","6847,68",F3
4370,"106504,0","18636,83","10939,3",F4
4371,"117165,0","93264,08","946,38",B1
4372,"132119,0","33551,33","11158,3",B2
4373,"96826,0","384,08","0,0",F3
4374,"106504,0","10609,62","0,0",F4
4375,"106504,0","8041,99","11493,6",F4
4376,"96826,0","14992,31","0,0",F3
4377,"96826,0","42202,72","0,0",F3
4378,"106504,0","33015,17","0,0",F4
4379,"106504,0","10998,71","0,0",F4
4380,"65368,0","2761,87","0,0",F2
4381,"90386,0","27177,26","0,0",F3
4382,"90386,0","1692,23","0,0",F3
4383,"90386,0","22702,95","0,0",F3
4384,"87328,0","33094,18","0,0",F3
4385,"77639,0","1112,06","0,0",F2
4386,"81521,0","7694,56","0,0",F3
4387,"81521,0","14218,3","0,0",F3
4388,"73525,0","25613,87","0,0",F3
4389,"65368,0","12430,64","0,0",F2
4390,"96826,0","8317,24","3332,54",F3
4391,"132119,0","124375,44","14123,88",B2
4392,"96060,0","843,63","0,0",F4
4393,"75014,0","91452,43","0,0",F2
4394,"40760,0","1661,49","0,0",F3P
4395,"81521,0","4870,74","0,0",F3
4396,"63156,0","32643,27","0,0",F2
4397,"96826,0","3968,43","3332,54",F3
4398,"106504,0","18428,84","3630,81",F4
4399,"87328,0","5505,37","0,0",F3
4400,"87328,0","1183,39","0,0",F3
4401,"87328,0","5980,87","0,0",F3
4402,"73525,0","10716,02","0,0",F3
4403,"73525,0","25607,33","0,0",F3
4404,"73525,0","7511,57","0,0",F3
4405,"106504,0","33034,15","11385,76",F4
4406,"96826,0","48834,77","6845,63",F3
4407,"96826,0","6084,59","6781,42",F3
4408,"96826,0","6413,96","6845,63",F3
4409,"106504,0","51053,74","0,0",F4
4410,"96826,0","58741,23","3332,54",F3
4411,"132119,0","187422,58","14123,88",B2
4412,"132119,0","8494,3","4547,08",B2
4413,"106504,0","176443,34","3214,02",F4
4414,"96826,0","5998,67","0,0",F3
4415,"132119,0","10329,15","0,0",B2
4416,"87328,0","57123,07","0,0",F3
4417,"81521,0","30735,91","0,0",F3
4418,"78765,0","8524,05","0,0",F3
4419,"117165,0","25864,96","3573,96",B1
4420,"96826,0","87,54","2953,61",F3
4421,"92213,0","2991,44","6458,36",F2
4422,"117165,0","35140,87","8283,63",B1
4423,"106504,0","79913,45","11493,6",F4
4424,"96826,0","1414,1","0,0",F3
4425,"106504,0","36173,48","0,0",F4
4426,"106504,0","75476,23","7459,2",F4
4427,"106504,0","32616,66","3665,58",F4
4428,"132119,0","96019,94","14123,88",B2
4429,"106504,0","1802,79","7459,2",F4
4430,"132119,0","23386,03","9253,1",B2
4431,"106504,0","30892,05","0,0",F4
4432,"106504,0","43520,76","0,0",F4
4433,"106504,0","62517,51","3248,75",F4
4434,"92213,0","37450,14","0,0",F2
4435,"106504,0","38068,9","11385,76",F4
4436,"117165,0","17466,72","3574,0",B1
4437,"132119,0","62024,65","9165,46",B2
4438,"106504,0","64092,17","0,0",F4
4439,"90386,0","6806,81","0,0",F3
4440,"96060,0","24300,3","0,0",F4
4441,"96826,0","20069,56","0,0",F3
4442,"96826,0","756,47","0,0",F3
4443,"90386,0","41800,16","0,0",F3
4444,"90386,0","58525,42","0,0",F3
4445,"78765,0","4747,85","0,0",F3
4446,"65368,0","24014,12","0,0",F2
4447,"87328,0","16718,02","0,0",F3
4448,"83170,0","0,0","0,0",F2
4449,"77639,0","6911,66","0,0",F2
4450,"83170,0","8424,16","0,0",F2
4451,"81521,0","9237,37","0,0",F3
4452,"78765,0","15787,19","0,0",F3
4453,"81521,0","36978,56","0,0",F3
4454,"81521,0","11597,77","0,0",F3
4455,"75014,0","37841,79","0,0",F2
4456,"78765,0","4455,26","0,0",F3
4457,"78765,0","21210,76","0,0",F3
4458,"78765,0","24020,68","0,0",F3
4459,"78765,0","34877,45","0,0",F3
4460,"73525,0","28009,82","0,0",F3
4461,"92213,0","1402,6","744,84",F2
4462,"96826,0","35366,67","2921,96",F3
4463,"96826,0","53131,03","6781,42",F3
4464,"132119,0","61338,75","0,0",B2
4465,"78947,0","0,0","2917,46",16
4466,"122842,0","0,0","3779,64",26
4467,"152108,0","293,37","5177,18",B3
4468,"99303,03","0,0","0,0",N25
4469,"132119,0","87016,76","4547,08",B2
4470,"132919,68","0,0","0,0",N30
4471,"140856,69","0,0","0,0",N30
4472,"73953,22","938,2","0,0",20
4473,"122842,0","348,13","0,0",26
4474,"107367,0","464,64","0,0",23
4475,"150416,6","5,77","14884,43",B3
4476,"117165,0","25816,11","0,0",B1
4477,"117165,0","16969,0","7692,88",B1
4478,"152108,0","202,71","16414,94",B3
4479,"117165,0","35837,64","3153,66",B1
4480,"117165,0","28849,75","4032,52",B1
4481,"113532,0","0,0","2021,63",B1
4482,"132119,0","9795,08","0,0",B2
4483,"132119,0","30979,49","4088,69",B2
4484,"117165,0","31541,93","0,0",B1
4485,"117165,0","47292,13","0,0",B1
4486,"117165,0","45702,15","3826,16",B1
4487,"117165,0","73435,01","946,38",B1
4488,"117165,0","21992,16","0,0",B1
4489,"132119,0","62619,15","0,0",B2
4490,"117165,0","36644,12","0,0",B1
4491,"109375,0","5037,4","0,0",B1
4492,"109375,0","18423,49","0,0",B1
4493,"105676,0","19841,49","0,0",B1
4494,"105676,0","22786,59","0,0",B1
4495,"132119,0","31185,92","4547,08",B2
4496,"117165,0","39987,08","12525,38",B1
4497,"132119,0","19660,21","9253,1",B2
4498,"117165,0","75768,9","4032,52",B1
4499,"132119,0","51383,92","9253,1",B2
4500,"152108,0","0,0","5181,38",B3
4501,"132119,0","86816,94","4547,08",B2
4502,"106504,0","55788,95","7459,2",F4
4503,"106504,0","28591,02","2832,0",F4
4504,"87284,65","2549,36","0,0",20
4505,"109655,37","0,0","0,0",N25
4506,"83500,0","1535,57","0,0",20
4507,"117424,0","4107,05","0,0",25
4508,"78947,0","9930,03","3732,58",16
4509,"170000,0","0,0","0,0",EX3
4510,"78333,0","2525,92","0,0",N21
4511,"71001,42","0,0","0,0",16
4512,"98713,34","0,0","0,0",23
4513,"97395,68","0,0","0,0",23
4514,"75899,65","0,0","0,0",23
4515,"96333,0","0,0","0,0",25
4516,"83000,0","0,0","0,0",23
4517,"117424,0","0,0","4368,18",25
4518,"110197,42","0,0","0,0",25
4519,"117038,91","0,0","0,0",25
4520,"112567,38","0,0","0,0",25
4521,"68217,6","0,0","0,0",16
4522,"86333,0","0,0","0,0",25
4523,"119333,0","0,0","0,0",M3
4524,"100584,43","0,0","0,0",23
4525,"60930,94","0,0","0,0",16
4526,"168258,15","0,0","0,0",M2
4527,"117424,0","0,0","8428,35",25
4528,"98106,22","0,0","0,0",25
4529,"58718,6","0,0","0,0",16
4530,"205000,0","0,0","0,0",EX1
4531,"107367,0","0,0","3273,36",N23
4532,"143507,63","0,0","0,0",M3
4533,"89844,15","0,0","0,0",25
4534,"157550,0","0,0","0,0",M2
4535,"164333,0","0,0","0,0",M2
4536,"101939,0","0,0","5304,4",16
4537,"58740,31","0,0","0,0",13
4538,"139427,19","0,0","0,0",M3
4539,"107367,0","458,8","805,26",23
4540,"107367,0","0,0","268,42",23
4541,"107367,0","1454,91","1744,73",23
4542,"103490,37","0,0","0,0",23
4543,"78947,0","209,09","1282,97",16
4544,"83500,4","0,0","0,0",21
4545,"105665,76","0,0","0,0",N25
4546,"82828,08","0,0","0,0",21
4547,"65064,89","169,27","0,0",16
4548,"88269,4","0,0","0,0",21
4549,"82654,39","0,0","0,0",21
4550,"101637,16","0,0","0,0",23
4551,"87313,69","0,0","0,0",23
4552,"86013,67","0,0","0,0",21
4553,"106948,76","0,0","0,0",23
4554,"111940,44","0,0","0,0",N25
4555,"77030,58","0,0","0,0",21
4556,"105527,8","0,0","0,0",23
4557,"62860,56","0,0","0,0",23
4558,"65504,2","0,0","0,0",19
4559,"78060,67","0,0","0,0",21
4560,"81893,75","894,78","0,0",21
4561,"83904,88","0,0","0,0",21
4562,"97634,65","0,0","0,0",N25
4563,"147354,0","0,0","0,0",N30
4564,"86868,62","0,0","0,0",20
4565,"85063,0","0,0","0,0",N23
4566,"124333,0","0,0","0,0",N28
4567,"65623,06","0,0","0,0",16
4568,"114712,15","0,0","0,0",25
4569,"68232,95","0,0","0,0",19
4570,"79333,0","1716,36","0,0",21
4571,"72333,0","782,46","0,0",19
4572,"79333,0","0,0","0,0",23
4573,"84000,0","0,0","0,0",21
4574,"74000,0","0,0","0,0",19
4575,"116493,1","0,0","0,0",25
4576,"98917,2","0,0","0,0",25
4577,"95828,61","0,0","0,0",25
4578,"98354,53","0,0","0,0",25
4579,"123778,87","0,0","0,0",M3
4580,"74560,23","0,0","0,0",23
4581,"89333,0","0,0","0,0",23
4582,"94775,81","0,0","0,0",21
4583,"94099,02","0,0","0,0",N25
4584,"140790,71","0,0","0,0",M3
4585,"96897,21","0,0","0,0",24
4586,"80078,64","0,0","0,0",21
4587,"75931,92","426,33","0,0",16
4588,"71617,75","0,0","0,0",16
4589,"112267,0","13881,48","0,0",24
4590,"112267,0","16285,05","0,0",24
4591,"89043,95","0,0","0,0",21
4592,"112267,0","12470,65","0,0",24
4593,"103733,98","2149,64","0,0",24
4594,"106749,28","0,0","0,0",23
4595,"89256,62","0,0","0,0",21
4596,"86238,29","0,0","0,0",21
4597,"122842,0","24607,58","0,0",N26
4598,"112267,0","26759,55","0,0",24
4599,"112267,0","7255,35","8627,05",24
4600,"83894,96","0,0","0,0",18
4601,"89653,0","0,0","1097,32",20
4602,"56133,5","389,2","0,0",24
4603,"92536,14","0,0","0,0",20
4604,"112267,0","2064,43","3297,6",24
4605,"112267,0","4801,66","0,0",24
4606,"116664,5","0,0","0,0",MD4
4607,"112267,0","27526,94","8950,52",24
4608,"99935,29","0,0","0,0",24
4609,"113159,65","0,0","0,0",N26
4610,"80557,15","0,0","0,0",24
4611,"73829,65","0,0","0,0",23
4612,"74833,0","0,0","0,0",23
4613,"60833,0","0,0","0,0",18
4614,"73364,18","0,0","0,0",16
4615,"142333,0","0,0","0,0",M3
4616,"94442,0","0,0","0,0",24
4617,"92675,0","0,0","0,0",24
4618,"53333,0","56,56","0,0",16
4619,"79584,0","0,0","0,0",23
4620,"56333,0","0,0","0,0",18
4621,"104333,0","0,0","0,0",26
4622,"62368,89","0,0","0,0",18
4623,"67983,2","5564,77","0,0",13
4624,"102682,0","2397,68","2808,84",22
4625,"102682,0","1354,41","4730,43",22
4626,"93986,0","17992,18","4454,99",20
4627,"76654,1","2580,5","0,0",17
4628,"93986,0","0,0","7472,51",20
4629,"93986,0","6926,79","4454,99",20
4630,"112267,0","0,0","2337,9",N24
4631,"87386,81","3444,42","0,0",20
4632,"97868,12","988,1","0,0",N24
4633,"93986,0","0,0","7472,55",20
4634,"93986,0","20773,45","2360,49",20
4635,"93986,0","0,0","4454,99",20
4636,"98228,0","0,0","4998,57",21
4637,"114644,59","0,0","1075,12",N25
4638,"59210,25","0,0","0,0",16
4639,"92012,9","0,0","430,52",N21
4640,"93986,0","0,0","4354,51",20
4641,"78947,0","983,78","6257,7",16
4642,"196000,0","0,0","0,0",EX3
4643,"78947,0","0,0","2282,56",16
4644,"86103,0","3503,36","6836,38",18
4645,"107934,0","0,0","562,66",24
4646,"86103,0","3401,37","4664,36",18
4647,"81770,0","0,0","1628,6",18
4648,"86103,0","3302,32","1399,19",18
4649,"107934,0","0,0","2753,24",24
4650,"114433,13","0,0","0,0",N25
4651,"98228,0","0,0","3517,55",21
4652,"98228,0","0,0","368,37",21
4653,"53683,5","0,0","3060,2",N23
4654,"134387,0","0,0","0,0",M3
4655,"122842,0","2820,96","5246,26",N26
4656,"122842,0","7720,56","1996,28",N26
4657,"122842,0","3632,16","0,0",N26
4658,"112267,0","0,0","3075,06",24
4659,"98228,0","1103,62","7987,18",21
4660,"53683,5","0,0","0,0",N23
4661,"112267,0","0,0","4607,86",24
4662,"112267,0","0,0","8823,8",24
4663,"112267,0","0,0","1263,06",24
4664,"107934,0","0,0","0,0",24
4665,"78947,0","0,0","2042,22",16
4666,"110420,38","0,0","0,0",24
4667,"122842,0","5307,16","0,0",N26
4668,"103034,0","0,0","333,09",23
4669,"107616,02","0,0","0,0",24
4670,"56133,5","0,0","2680,48",24
4671,"111043,47","0,0","0,0",N26
4672,"91394,95","0,0","0,0",24
4673,"84027,66","0,0","0,0",20
4674,"104001,92","0,0","0,0",24
4675,"108936,8","2076,04","0,0",N26
4676,"97085,49","0,0","0,0",23
4677,"120426,89","2931,86","0,0",N26
4678,"102412,1","0,0","0,0",N28
4679,"73333,0","0,0","0,0",21
4680,"107367,0","849,29","0,0",23
4681,"60894,31","0,0","0,0",16
4682,"74472,61","0,0","0,0",23
4683,"110050,68","0,0","0,0",24
4684,"110633,04","0,0","0,0",24
4685,"87353,28","0,0","0,0",22
4686,"103365,35","28,45","0,0",24
4687,"92323,98","951,84","0,0",N21
4688,"96939,43","0,0","0,0",24
4689,"34406,54","2729,68","0,0",16
4690,"102544,14","0,0","0,0",24
4691,"121055,75","0,0","0,0",N26
4692,"97411,17","0,0","0,0",24
4693,"109636,16","2701,73","0,0",N26
4694,"99077,01","0,0","0,0",24
4695,"77890,21","0,0","0,0",18
4696,"99289,66","0,0","0,0",24
4697,"63969,3","0,0","0,0",18
4698,"190000,0","0,0","0,0",EX3
4699,"104475,99","0,0","0,0",N23
4700,"77032,71","0,0","0,0",21
4701,"73382,46","0,0","0,0",16
4702,"91346,19","0,0","0,0",24
4703,"100438,71","0,0","0,0",24
4704,"97152,09","0,0","0,0",24
4705,"93347,05","0,0","0,0",N23
4706,"103110,42","0,0","0,0",24
4707,"84735,94","0,0","0,0",21
4708,"77957,74","248,8","0,0",23
4709,"88358,44","0,0","0,0",21
4710,"76410,22","0,0","0,0",21
4711,"87840,94","0,0","0,0",21
4712,"90190,39","0,0","0,0",23
4713,"70915,1","0,0","0,0",21
4714,"79522,15","0,0","0,0",21
4715,"82316,65","0,0","0,0",21
4716,"84462,21","0,0","0,0",24
4717,"93333,0","0,0","0,0",24
4718,"98333,0","0,0","0,0",24
4719,"87933,0","0,0","0,0",24
4720,"67133,0","0,0","0,0",N17
4721,"89899,0","0,0","0,0",24
