Salary_Fact_ID,Date_ID,Employee_ID,Department_ID,Salary_ID,Amount,Minimum_Salary,Average_Salary,Maximum_Salary
2972,8,248,248,237,"1711,91","508,68","2003,96","3498,85"
2973,9,248,248,237,"1014,32","508,68","2003,96","3498,85"
2974,10,248,248,237,"1542,74","508,68","2003,96","3498,85"
2975,11,248,248,237,"2731,96","508,68","2003,96","3498,85"
2976,12,248,248,237,"715,09","508,68","2003,96","3498,85"
2977,1,249,249,238,"6526,64","466,85","5217,3","9233,8"
2978,2,249,249,238,"792,51","466,85","5217,3","9233,8"
2979,3,249,249,238,"8951,11","466,85","5217,3","9233,8"
2980,4,249,249,238,"2670,38","466,85","5217,3","9233,8"
2981,5,249,249,238,"7487,54","466,85","5217,3","9233,8"
2982,6,249,249,238,"3752,03","466,85","5217,3","9233,8"
2983,7,249,249,238,"9178,72","466,85","5217,3","9233,8"
2984,8,249,249,238,"7837,33","466,85","5217,3","9233,8"
2985,9,249,249,238,"9305,9","466,85","5217,3","9233,8"
2986,10,249,249,238,"538,95","466,85","5217,3","9233,8"
2987,11,249,249,238,"5435,38","466,85","5217,3","9233,8"
2988,12,249,249,238,"996,32","466,85","5217,3","9233,8"
2989,1,250,250,239,"3088,26","1069,24","3495,26","5165,26"
2990,2,250,250,239,"3791,04","1069,24","3495,26","5165,26"
2991,3,250,250,239,"4664,99","1069,24","3495,26","5165,26"
2992,4,250,250,239,"3355,15","1069,24","3495,26","5165,26"
2993,5,250,250,239,"2985,61","1069,24","3495,26","5165,26"
2994,6,250,250,239,"5116,25","1069,24","3495,26","5165,26"
2995,7,250,250,239,"4552,71","1069,24","3495,26","5165,26"
2996,8,250,250,239,"3218,28","1069,24","3495,26","5165,26"
2997,9,250,250,239,"1099,16","1069,24","3495,26","5165,26"
2998,10,250,250,239,"2094,91","1069,24","3495,26","5165,26"
2999,11,250,250,239,"3140,65","1069,24","3495,26","5165,26"
3000,12,250,250,239,"5195,18","1069,24","3495,26","5165,26"
3001,1,251,251,240,"5806,62","670,8","4773,07","6492,56"
3002,2,251,251,240,"3746,17","670,8","4773,07","6492,56"
3003,3,251,251,240,"5631,95","670,8","4773,07","6492,56"
3004,4,251,251,240,"4459,09","670,8","4773,07","6492,56"
3005,5,251,251,240,"6108,74","670,8","4773,07","6492,56"
3006,6,251,251,240,"5811,81","670,8","4773,07","6492,56"
3007,7,251,251,240,"3546,31","670,8","4773,07","6492,56"
3008,8,251,251,240,"6505,59","670,8","4773,07","6492,56"
3009,9,251,251,240,"5568,38","670,8","4773,07","6492,56"
3010,10,251,251,240,"683,83","670,8","4773,07","6492,56"
3011,11,251,251,240,"5908,95","670,8","4773,07","6492,56"
3012,12,251,251,240,"3655,8","670,8","4773,07","6492,56"
3013,1,252,252,241,"767,98","254,32","1945,05","3928,58"
3014,2,252,252,241,"379,14","254,32","1945,05","3928,58"
3015,3,252,252,241,"2339,43","254,32","1945,05","3928,58"
3016,4,252,252,241,"3733,71","254,32","1945,05","3928,58"
3017,5,252,252,241,"259,16","254,32","1945,05","3928,58"
3018,6,252,252,241,"3933,42","254,32","1945,05","3928,58"
3019,7,252,252,241,"1804,17","254,32","1945,05","3928,58"
3020,8,252,252,241,"2255,65","254,32","1945,05","3928,58"
3021,9,252,252,241,"3371,95","254,32","1945,05","3928,58"
3022,10,252,252,241,"869,24","254,32","1945,05","3928,58"
3023,11,252,252,241,"407,01","254,32","1945,05","3928,58"
3024,12,252,252,241,"3277,85","254,32","1945,05","3928,58"
3025,1,253,253,242,"3004,63","282,6","1945,05","3168,15"
3026,2,253,253,242,"3085,47","282,6","1945,05","3168,15"
3027,3,253,253,242,"777,11","282,6","1945,05","3168,15"
3028,4,253,253,242,"527,88","282,6","1945,05","3168,15"
3029,5,253,253,242,"2220,67","282,6","1945,05","3168,15"
3030,6,253,253,242,"297,5","282,6","1945,05","3168,15"
3031,7,253,253,242,"3183,05","282,6","1945,05","3168,15"
3032,8,253,253,242,"2180,37","282,6","1945,05","3168,15"
3033,9,253,253,242,"2493,9","282,6","1945,05","3168,15"
3034,10,253,253,242,"1608,47","282,6","1945,05","3168,15"
3035,11,253,253,242,"2149,34","282,6","1945,05","3168,15"
3036,12,253,253,242,"1991,05","282,6","1945,05","3168,15"
3037,1,254,254,243,"2950,99","201,88","1821,83","2945,18"
3038,2,254,254,243,"1882,07","201,88","1821,83","2945,18"
3039,3,254,254,243,"1010,39","201,88","1821,83","2945,18"
3040,4,254,254,243,"1801,66","201,88","1821,83","2945,18"
3041,5,254,254,243,"1886,48","201,88","1821,83","2945,18"
3042,6,254,254,243,"1965,25","201,88","1821,83","2945,18"
3043,7,254,254,243,"2256,11","201,88","1821,83","2945,18"
3044,8,254,254,243,"207,69","201,88","1821,83","2945,18"
3045,9,254,254,243,"2375,01","201,88","1821,83","2945,18"
3046,10,254,254,243,"818,12","201,88","1821,83","2945,18"
3047,11,254,254,243,"2558,4","201,88","1821,83","2945,18"
3048,12,254,254,243,"2219,54","201,88","1821,83","2945,18"
3049,1,255,255,244,"7724,23","2694,47","8185,67","13872,31"
3050,2,255,255,244,"13892,68","2694,47","8185,67","13872,31"
3051,3,255,255,244,"2714,84","2694,47","8185,67","13872,31"
3052,4,255,255,244,"7282,44","2694,47","8185,67","13872,31"
3053,5,255,255,244,"11807,79","2694,47","8185,67","13872,31"
3054,6,255,255,244,"2746,3","2694,47","8185,67","13872,31"
3055,7,255,255,244,"10511,13","2694,47","8185,67","13872,31"
3056,8,255,255,244,"10763,82","2694,47","8185,67","13872,31"
3057,9,255,255,244,"10158,01","2694,47","8185,67","13872,31"
3058,10,255,255,244,"5825,64","2694,47","8185,67","13872,31"
3059,11,255,255,244,"3555,65","2694,47","8185,67","13872,31"
3060,12,255,255,244,"11489,91","2694,47","8185,67","13872,31"
3061,1,256,256,245,"5437,51","4,8","4438,13","7500,49"
3062,2,256,256,245,"2144,31","4,8","4438,13","7500,49"
3063,3,256,256,245,"6062,26","4,8","4438,13","7500,49"
3064,4,256,256,245,"4207,39","4,8","4438,13","7500,49"
3065,5,256,256,245,"7268,89","4,8","4438,13","7500,49"
3066,6,256,256,245,"1347,91","4,8","4438,13","7500,49"
3067,7,256,256,245,"7716,74","4,8","4438,13","7500,49"
3068,8,256,256,245,"427,81","4,8","4438,13","7500,49"
3069,9,256,256,245,"7923,5","4,8","4438,13","7500,49"
3070,10,256,256,245,"1146,63","4,8","4438,13","7500,49"
3071,11,256,256,245,"7147,06","4,8","4438,13","7500,49"
3072,12,256,256,245,"7503,69","4,8","4438,13","7500,49"
3073,1,257,257,246,"4481,66","1225,66","5557,54","8712,71"
3074,2,257,257,246,"1391,79","1225,66","5557,54","8712,71"
3075,3,257,257,246,"8727,91","1225,66","5557,54","8712,71"
3076,4,257,257,246,"7538,01","1225,66","5557,54","8712,71"
3077,5,257,257,246,"1240,86","1225,66","5557,54","8712,71"
3078,6,257,257,246,"6910,5","1225,66","5557,54","8712,71"
3079,7,257,257,246,"5353,97","1225,66","5557,54","8712,71"
3080,8,257,257,246,"6155,54","1225,66","5557,54","8712,71"
3081,9,257,257,246,"7089,48","1225,66","5557,54","8712,71"
3082,10,257,257,246,"8124,1","1225,66","5557,54","8712,71"
3083,11,257,257,246,"1598,48","1225,66","5557,54","8712,71"
3084,12,257,257,246,"8260,55","1225,66","5557,54","8712,71"
3085,1,258,258,247,"9223,89","92,7","3604,15","9185,86"
3086,2,258,258,247,"998,76","92,7","3604,15","9185,86"
3087,3,258,258,247,"2825,2","92,7","3604,15","9185,86"
3088,4,258,258,247,"6890,09","92,7","3604,15","9185,86"
3089,5,258,258,247,"3961,41","92,7","3604,15","9185,86"
3090,6,258,258,247,"5302,1","92,7","3604,15","9185,86"
3091,7,258,258,247,"4507,9","92,7","3604,15","9185,86"
3092,8,258,258,247,"2898,25","92,7","3604,15","9185,86"
3093,9,258,258,247,"130,73","92,7","3604,15","9185,86"
3094,10,258,258,247,"3784,77","92,7","3604,15","9185,86"
3095,11,258,258,247,"500,417","92,7","3604,15","9185,86"
3096,12,258,258,247,"2682,71","92,7","3604,15","9185,86"
3097,1,259,259,248,"3004,5","6,78","2003,99","3754,37"
3098,2,259,259,248,"2730,78","6,78","2003,99","3754,37"
3099,3,259,259,248,"2650,96","6,78","2003,99","3754,37"
3100,4,259,259,248,"3754,55","6,78","2003,99","3754,37"
3101,5,259,259,248,"101,17","6,78","2003,99","3754,37"
3102,6,259,259,248,"1717,75","6,78","2003,99","3754,37"
3103,7,259,259,248,"1314,25","6,78","2003,99","3754,37"
3104,8,259,259,248,"1270,23","6,78","2003,99","3754,37"
3105,9,259,259,248,"6,96","6,78","2003,99","3754,37"
3106,10,259,259,248,"1974,4","6,78","2003,99","3754,37"
3107,11,259,259,248,"1797,83","6,78","2003,99","3754,37"
3108,12,259,259,248,"3726,71","6,78","2003,99","3754,37"
3109,1,260,260,249,"1084,62","993,38","4434,55","8431,6"
3110,2,260,260,249,"3680,66","993,38","4434,55","8431,6"
3111,3,260,260,249,"5297,66","993,38","4434,55","8431,6"
3112,4,260,260,249,"5015,66","993,38","4434,55","8431,6"
3113,5,260,260,249,"8522,84","993,38","4434,55","8431,6"
3114,6,260,260,249,"7544,94","993,38","4434,55","8431,6"
3115,7,260,260,249,"1712,48","993,38","4434,55","8431,6"
3116,8,260,260,249,"1925,8","993,38","4434,55","8431,6"
3117,9,260,260,249,"4843,71","993,38","4434,55","8431,6"
3118,10,260,260,249,"3434,61","993,38","4434,55","8431,6"
3119,11,260,260,249,"5282,72","993,38","4434,55","8431,6"
3120,12,260,260,249,"5963,82","993,38","4434,55","8431,6"
3121,1,261,261,250,"13551,25","1135,24","8185,67","14242,96"
3122,2,261,261,250,"14591,87","1135,24","8185,67","14242,96"
3123,3,261,261,250,"8266,76","1135,24","8185,67","14242,96"
3124,4,261,261,250,"8057,06","1135,24","8185,67","14242,96"
3125,5,261,261,250,"2838,76","1135,24","8185,67","14242,96"
3126,6,261,261,250,"4479,24","1135,24","8185,67","14242,96"
3127,7,261,261,250,"11371,84","1135,24","8185,67","14242,96"
3128,8,261,261,250,"14130,94","1135,24","8185,67","14242,96"
3129,9,261,261,250,"7493,15","1135,24","8185,67","14242,96"
3130,10,261,261,250,"4836,38","1135,24","8185,67","14242,96"
3131,11,261,261,250,"1484,15","1135,24","8185,67","14242,96"
3132,12,261,261,250,"11313,52","1135,24","8185,67","14242,96"
3133,1,262,262,251,"3700,01","767,22","7175,25","14040,5"
3134,2,262,262,251,"14040,5","767,22","7175,25","14040,5"
3135,3,262,262,251,"3993,88","767,22","7175,25","14040,5"
3136,4,262,262,251,"7954,62","767,22","7175,25","14040,5"
3137,5,262,262,251,"4902,21","767,22","7175,25","14040,5"
3138,6,262,262,251,"767,22","767,22","7175,25","14040,5"
3139,7,262,262,251,"8652,86","767,22","7175,25","14040,5"
3140,8,262,262,251,"6278,49","767,22","7175,25","14040,5"
3141,9,262,262,251,"4353,73","767,22","7175,25","14040,5"
3142,10,262,262,251,"8476,39","767,22","7175,25","14040,5"
3143,11,262,262,251,"11138,73","767,22","7175,25","14040,5"
3144,12,262,262,251,"11844,36","767,22","7175,25","14040,5"
3145,1,263,263,252,"8510,42","152,88","6038,58","13791,12"
3146,2,263,263,252,"5119,11","152,88","6038,58","13791,12"
3147,3,263,263,252,"3227,63","152,88","6038,58","13791,12"
3148,4,263,263,252,"608,27","152,88","6038,58","13791,12"
3149,5,263,263,252,"295,02","152,88","6038,58","13791,12"
3150,6,263,263,252,"12985,11","152,88","6038,58","13791,12"
3151,7,263,263,252,"10034,59","152,88","6038,58","13791,12"
3152,8,263,263,252,"13933,26","152,88","6038,58","13791,12"
3153,9,263,263,252,"12004,56","152,88","6038,58","13791,12"
3154,10,263,263,252,"3132,6","152,88","6038,58","13791,12"
3155,11,263,263,252,"3935,21","152,88","6038,58","13791,12"
3156,12,263,263,252,"382,9","152,88","6038,58","13791,12"
3157,1,264,264,253,"6712,5","10,29","4438,14","7479,62"
3158,2,264,264,253,"4748,16","10,29","4438,14","7479,62"
3159,3,264,264,253,"7555,13","10,29","4438,14","7479,62"
3160,4,264,264,253,"4564,25","10,29","4438,14","7479,62"
3161,5,264,264,253,"5592,57","10,29","4438,14","7479,62"
3162,6,264,264,253,"1935,93","10,29","4438,14","7479,62"
3163,7,264,264,253,"6549,35","10,29","4438,14","7479,62"
3164,8,264,264,253,"3637,08","10,29","4438,14","7479,62"
3165,9,264,264,253,"4487,29","10,29","4438,14","7479,62"
3166,10,264,264,253,"4494,45","10,29","4438,14","7479,62"
3167,11,264,264,253,"3801,23","10,29","4438,14","7479,62"
3168,12,264,264,253,"85,801","10,29","4438,14","7479,62"
3169,1,265,265,254,"1217,54","504,73","3831,23","6279,19"
3170,2,265,265,254,"548,8","504,73","3831,23","6279,19"
3171,3,265,265,254,"5895,53","504,73","3831,23","6279,19"
3172,4,265,265,254,"4546,76","504,73","3831,23","6279,19"
3173,5,265,265,254,"4729,88","504,73","3831,23","6279,19"
3174,6,265,265,254,"4986,13","504,73","3831,23","6279,19"
3175,7,265,265,254,"6323,26","504,73","3831,23","6279,19"
3176,8,265,265,254,"5188,82","504,73","3831,23","6279,19"
3177,9,265,265,254,"5280,35","504,73","3831,23","6279,19"
3178,10,265,265,254,"911,06","504,73","3831,23","6279,19"
3179,11,265,265,254,"3282,62","504,73","3831,23","6279,19"
3180,12,265,265,254,"3592,8","504,73","3831,23","6279,19"
3181,1,266,266,255,"41,54","27,14","5217,3","11042,0"
3182,2,266,266,255,"3960,33","27,14","5217,3","11042,0"
3183,3,266,266,255,"8239,32","27,14","5217,3","11042,0"
3184,4,266,266,255,"6448,55","27,14","5217,3","11042,0"
3185,5,266,266,255,"11056,4","27,14","5217,3","11042,0"
3186,6,266,266,255,"96,09","27,14","5217,3","11042,0"
3187,7,266,266,255,"1966,94","27,14","5217,3","11042,0"
3188,8,266,266,255,"6329,91","27,14","5217,3","11042,0"
3189,9,266,266,255,"3282,37","27,14","5217,3","11042,0"
3190,10,266,266,255,"8745,87","27,14","5217,3","11042,0"
3191,11,266,266,255,"2014,73","27,14","5217,3","11042,0"
3192,12,266,266,255,"10598,4","27,14","5217,3","11042,0"
3193,1,267,267,256,"4065,69","985,9","3495,26","5795,61"
3194,2,267,267,256,"2945,49","985,9","3495,26","5795,61"
3195,3,267,267,256,"4540,57","985,9","3495,26","5795,61"
3196,4,267,267,256,"5675,56","985,9","3495,26","5795,61"
3197,5,267,267,256,"5871,91","985,9","3495,26","5795,61"
3198,6,267,267,256,"4127,27","985,9","3495,26","5795,61"
3199,7,267,267,256,"1062,2","985,9","3495,26","5795,61"
3200,8,267,267,256,"1299,7","985,9","3495,26","5795,61"
3201,9,267,267,256,"5431,12","985,9","3495,26","5795,61"
3202,10,267,267,256,"3027,66","985,9","3495,26","5795,61"
3203,11,267,267,256,"2180,78","985,9","3495,26","5795,61"
3204,12,267,267,256,"2630,79","985,9","3495,26","5795,61"
3205,1,268,268,257,"2750,39","38,3","1821,83","2798,21"
3206,2,268,268,257,"1955,68","38,3","1821,83","2798,21"
3207,3,268,268,257,"2583,74","38,3","1821,83","2798,21"
3208,4,268,268,257,"2049,44","38,3","1821,83","2798,21"
3209,5,268,268,257,"2811,88","38,3","1821,83","2798,21"
3210,6,268,268,257,"2438,38","38,3","1821,83","2798,21"
3211,7,268,268,257,"51,97","38,3","1821,83","2798,21"
3212,8,268,268,257,"2159,67","38,3","1821,83","2798,21"
3213,9,268,268,257,"1109,11","38,3","1821,83","2798,21"
3214,10,268,268,257,"830,84","38,3","1821,83","2798,21"
3215,11,268,268,257,"546,69","38,3","1821,83","2798,21"
3216,12,268,268,257,"2738,25","38,3","1821,83","2798,21"
3217,1,269,269,258,"7241,76","1251,97","6038,58","12239,51"
3218,2,269,269,258,"8123,83","1251,97","6038,58","12239,51"
3219,3,269,269,258,"12629,51","1251,97","6038,58","12239,51"
3220,4,269,269,258,"2569,57","1251,97","6038,58","12239,51"
3221,5,269,269,258,"10186,77","1251,97","6038,58","12239,51"
3222,6,269,269,258,"5183,21","1251,97","6038,58","12239,51"
3223,7,269,269,258,"1641,97","1251,97","6038,58","12239,51"
3224,8,269,269,258,"7585,2","1251,97","6038,58","12239,51"
3225,9,269,269,258,"2470,34","1251,97","6038,58","12239,51"
3226,10,269,269,258,"1947,07","1251,97","6038,58","12239,51"
3227,11,269,269,258,"6328,95","1251,97","6038,58","12239,51"
3228,12,269,269,258,"11234,83","1251,97","6038,58","12239,51"
3229,1,270,270,259,"1400,64","1367,58","6661,26","14068,07"
3230,2,270,270,259,"14068,07","1367,58","6661,26","14068,07"
3231,3,270,270,259,"1367,58","1367,58","6661,26","14068,07"
3232,4,270,270,259,"3431,72","1367,58","6661,26","14068,07"
3233,5,270,270,259,"1543,36","1367,58","6661,26","14068,07"
3234,6,270,270,259,"9203,49","1367,58","6661,26","14068,07"
3235,7,270,270,259,"2863,33","1367,58","6661,26","14068,07"
3236,8,270,270,259,"11202,25","1367,58","6661,26","14068,07"
3237,9,270,270,259,"8506,28","1367,58","6661,26","14068,07"
3238,10,270,270,259,"7805,62","1367,58","6661,26","14068,07"
3239,11,270,270,259,"9565,17","1367,58","6661,26","14068,07"
3240,12,270,270,259,"8977,66","1367,58","6661,26","14068,07"
3241,1,271,271,142,"8733,74","146,68","8185,67","11738,31"
3242,2,271,271,142,"7948,52","146,68","8185,67","11738,31"
3243,3,271,271,142,"8074,9","146,68","8185,67","11738,31"
3244,4,271,271,142,"9975,3","146,68","8185,67","11738,31"
3245,5,271,271,142,"11738,31","146,68","8185,67","11738,31"
3246,6,271,271,142,"10539,84","146,68","8185,67","11738,31"
3247,7,271,271,142,"9413,37","146,68","8185,67","11738,31"
3248,8,271,271,142,"11471,97","146,68","8185,67","11738,31"
3249,9,271,271,142,"8912,41","146,68","8185,67","11738,31"
3250,10,271,271,142,"7927,23","146,68","8185,67","11738,31"
3251,11,271,271,142,"146,68","146,68","8185,67","11738,31"
3252,12,271,271,142,"3345,73","146,68","8185,67","11738,31"
3253,1,272,272,260,"790,06","140,92","3729,56","9144,0"
3254,2,272,272,260,"6901,92","140,92","3729,56","9144,0"
3255,3,272,272,260,"3886,53","140,92","3729,56","9144,0"
3256,4,272,272,260,"1209,95","140,92","3729,56","9144,0"
3257,5,272,272,260,"5530,71","140,92","3729,56","9144,0"
3258,6,272,272,260,"8877,98","140,92","3729,56","9144,0"
3259,7,272,272,260,"3074,65","140,92","3729,56","9144,0"
3260,8,272,272,260,"272,36","140,92","3729,56","9144,0"
3261,9,272,272,260,"563,32","140,92","3729,56","9144,0"
3262,10,272,272,260,"1020,67","140,92","3729,56","9144,0"
3263,11,272,272,260,"4928,39","140,92","3729,56","9144,0"
3264,12,272,272,260,"9275,44","140,92","3729,56","9144,0"
3265,1,273,273,261,"2986,6","811,75","4711,49","8661,71"
3266,2,273,273,261,"7288,82","811,75","4711,49","8661,71"
3267,3,273,273,261,"4946,51","811,75","4711,49","8661,71"
3268,4,273,273,261,"814,47","811,75","4711,49","8661,71"
3269,5,273,273,261,"5689,19","811,75","4711,49","8661,71"
3270,6,273,273,261,"7345,72","811,75","4711,49","8661,71"
3271,7,273,273,261,"5705,99","811,75","4711,49","8661,71"
3272,8,273,273,261,"1910,62","811,75","4711,49","8661,71"
3273,9,273,273,261,"6599,09","811,75","4711,49","8661,71"
3274,10,273,273,261,"3610,46","811,75","4711,49","8661,71"
3275,11,273,273,261,"8664,43","811,75","4711,49","8661,71"
3276,12,273,273,261,"1008,66","811,75","4711,49","8661,71"
3277,1,274,274,262,"255,88","126,77","1945,05","3556,52"
3278,2,274,274,262,"2942,98","126,77","1945,05","3556,52"
3279,3,274,274,262,"1715,2","126,77","1945,05","3556,52"
3280,4,274,274,262,"1537,89","126,77","1945,05","3556,52"
3281,5,274,274,262,"3519,59","126,77","1945,05","3556,52"
3282,6,274,274,262,"175,94","126,77","1945,05","3556,52"
3283,7,274,274,262,"1154,17","126,77","1945,05","3556,52"
3284,8,274,274,262,"2187,66","126,77","1945,05","3556,52"
3285,9,274,274,262,"2102,26","126,77","1945,05","3556,52"
3286,10,274,274,262,"3605,69","126,77","1945,05","3556,52"
3287,11,274,274,262,"1818,74","126,77","1945,05","3556,52"
3288,12,274,274,262,"2914,68","126,77","1945,05","3556,52"
3289,1,275,275,263,"2510,36","8,84","1821,83","3352,22"
3290,2,275,275,263,"16,31","8,84","1821,83","3352,22"
3291,3,275,275,263,"1900,2","8,84","1821,83","3352,22"
3292,4,275,275,263,"677,45","8,84","1821,83","3352,22"
3293,5,275,275,263,"498,0","8,84","1821,83","3352,22"
3294,6,275,275,263,"2833,11","8,84","1821,83","3352,22"
3295,7,275,275,263,"1893,82","8,84","1821,83","3352,22"
3296,8,275,275,263,"3359,69","8,84","1821,83","3352,22"
3297,9,275,275,263,"667,45","8,84","1821,83","3352,22"
3298,10,275,275,263,"2673,76","8,84","1821,83","3352,22"
3299,11,275,275,263,"2086,34","8,84","1821,83","3352,22"
3300,12,275,275,263,"2835,15","8,84","1821,83","3352,22"
3301,1,276,276,264,"11645,84","87,14","8556,83","15880,72"
3302,2,276,276,264,"13327,44","87,14","8556,83","15880,72"
3303,3,276,276,264,"4651,58","87,14","8556,83","15880,72"
3304,4,276,276,264,"2549,67","87,14","8556,83","15880,72"
3305,5,276,276,264,"15904,36","87,14","8556,83","15880,72"
3306,6,276,276,264,"12300,34","87,14","8556,83","15880,72"
3307,7,276,276,264,"3882,52","87,14","8556,83","15880,72"
3308,8,276,276,264,"110,78","87,14","8556,83","15880,72"
3309,9,276,276,264,"9343,08","87,14","8556,83","15880,72"
3310,10,276,276,264,"14069,92","87,14","8556,83","15880,72"
3311,11,276,276,264,"5632,35","87,14","8556,83","15880,72"
3312,12,276,276,264,"9547,8","87,14","8556,83","15880,72"
3313,1,277,277,265,"7651,79","891,28","9785,33","21536,81"
3314,2,277,277,265,"6151,23","891,28","9785,33","21536,81"
3315,3,277,277,265,"4160,33","891,28","9785,33","21536,81"
3316,4,277,277,265,"18369,2","891,28","9785,33","21536,81"
3317,5,277,277,265,"21683,59","891,28","9785,33","21536,81"
3318,6,277,277,265,"8080,32","891,28","9785,33","21536,81"
3319,7,277,277,265,"12286,4","891,28","9785,33","21536,81"
3320,8,277,277,265,"4149,37","891,28","9785,33","21536,81"
3321,9,277,277,265,"8922,94","891,28","9785,33","21536,81"
3322,10,277,277,265,"21541,09","891,28","9785,33","21536,81"
3323,11,277,277,265,"1038,06","891,28","9785,33","21536,81"
3324,12,277,277,265,"5151,04","891,28","9785,33","21536,81"
3325,1,278,278,266,"7479,43","1355,6","8556,83","16048,58"
3326,2,278,278,266,"6568,06","1355,6","8556,83","16048,58"
3327,3,278,278,266,"6403,51","1355,6","8556,83","16048,58"
3328,4,278,278,266,"7206,41","1355,6","8556,83","16048,58"
3329,5,278,278,266,"15142,36","1355,6","8556,83","16048,58"
3330,6,278,278,266,"7076,57","1355,6","8556,83","16048,58"
3331,7,278,278,266,"15705,75","1355,6","8556,83","16048,58"
3332,8,278,278,266,"16729,88","1355,6","8556,83","16048,58"
3333,9,278,278,266,"2677,09","1355,6","8556,83","16048,58"
3334,10,278,278,266,"13851,56","1355,6","8556,83","16048,58"
3335,11,278,278,266,"9980,09","1355,6","8556,83","16048,58"
3336,12,278,278,266,"2036,9","1355,6","8556,83","16048,58"
3337,1,279,279,267,"1006,11","792,9","8556,83","18418,69"
3338,2,279,279,267,"2684,35","792,9","8556,83","18418,69"
3339,3,279,279,267,"3962,37","792,9","8556,83","18418,69"
3340,4,279,279,267,"7804,92","792,9","8556,83","18418,69"
3341,5,279,279,267,"2979,26","792,9","8556,83","18418,69"
3342,6,279,279,267,"4949,96","792,9","8556,83","18418,69"
3343,7,279,279,267,"18631,9","792,9","8556,83","18418,69"
3344,8,279,279,267,"17599,3","792,9","8556,83","18418,69"
3345,9,279,279,267,"14511,76","792,9","8556,83","18418,69"
3346,10,279,279,267,"1503,82","792,9","8556,83","18418,69"
3347,11,279,279,267,"15762,7","792,9","8556,83","18418,69"
3348,12,279,279,267,"13844,08","792,9","8556,83","18418,69"
3349,1,280,280,268,"3106,82","2517,57","8556,83","20994,4"
3350,2,280,280,268,"13311,88","2517,57","8556,83","20994,4"
3351,3,280,280,268,"20994,4","2517,57","8556,83","20994,4"
3352,4,280,280,268,"6515,44","2517,57","8556,83","20994,4"
3353,5,280,280,268,"2517,57","2517,57","8556,83","20994,4"
3354,6,280,280,268,"2818,68","2517,57","8556,83","20994,4"
3355,7,280,280,268,"3673,59","2517,57","8556,83","20994,4"
3356,8,280,280,268,"11509,71","2517,57","8556,83","20994,4"
3357,9,280,280,268,"11481,09","2517,57","8556,83","20994,4"
3358,10,280,280,268,"9255,66","2517,57","8556,83","20994,4"
3359,11,280,280,268,"14005,86","2517,57","8556,83","20994,4"
3360,12,280,280,268,"3491,31","2517,57","8556,83","20994,4"
3361,1,281,281,269,"2610,54","342,96","4044,89","7114,15"
3362,2,281,281,269,"438,42","342,96","4044,89","7114,15"
3363,3,281,281,269,"1753,4","342,96","4044,89","7114,15"
3364,4,281,281,269,"3215,51","342,96","4044,89","7114,15"
3365,5,281,281,269,"4815,86","342,96","4044,89","7114,15"
3366,6,281,281,269,"7209,61","342,96","4044,89","7114,15"
3367,7,281,281,269,"7188,69","342,96","4044,89","7114,15"
3368,8,281,281,269,"5106,48","342,96","4044,89","7114,15"
3369,9,281,281,269,"2132,99","342,96","4044,89","7114,15"
3370,10,281,281,269,"6768,23","342,96","4044,89","7114,15"
3371,11,281,281,269,"2114,33","342,96","4044,89","7114,15"
3372,12,281,281,269,"6330,09","342,96","4044,89","7114,15"
3373,1,282,282,270,"4659,55","6,17","3831,23","7855,73"
3374,2,282,282,270,"4296,73","6,17","3831,23","7855,73"
3375,3,282,282,270,"3770,57","6,17","3831,23","7855,73"
3376,4,282,282,270,"6848,62","6,17","3831,23","7855,73"
3377,5,282,282,270,"635,79","6,17","3831,23","7855,73"
3378,6,282,282,270,"2883,29","6,17","3831,23","7855,73"
3379,7,282,282,270,"3382,46","6,17","3831,23","7855,73"
3380,8,282,282,270,"5807,75","6,17","3831,23","7855,73"
3381,9,282,282,270,"27,36","6,17","3831,23","7855,73"
3382,10,282,282,270,"7876,92","6,17","3831,23","7855,73"
3383,11,282,282,270,"3523,91","6,17","3831,23","7855,73"
3384,12,282,282,270,"2516,07","6,17","3831,23","7855,73"
3385,1,283,283,271,"8026,06","1255,0","5124,93","8284,84"
3386,2,283,283,271,"8261,73","1255,0","5124,93","8284,84"
3387,3,283,283,271,"2347,36","1255,0","5124,93","8284,84"
3388,4,283,283,271,"5766,08","1255,0","5124,93","8284,84"
3389,5,283,283,271,"2588,15","1255,0","5124,93","8284,84"
3390,6,283,283,271,"4241,67","1255,0","5124,93","8284,84"
3391,7,283,283,271,"7973,73","1255,0","5124,93","8284,84"
3392,8,283,283,271,"1278,92","1255,0","5124,93","8284,84"
3393,9,283,283,271,"3198,39","1255,0","5124,93","8284,84"
3394,10,283,283,271,"2597,12","1255,0","5124,93","8284,84"
3395,11,283,283,271,"8308,76","1255,0","5124,93","8284,84"
3396,12,283,283,271,"7198,24","1255,0","5124,93","8284,84"
3397,1,284,284,272,"6354,63","1178,81","5786,83","10760,42"
3398,2,284,284,272,"6515,33","1178,81","5786,83","10760,42"
3399,3,284,284,272,"1366,61","1178,81","5786,83","10760,42"
3400,4,284,284,272,"4105,4","1178,81","5786,83","10760,42"
3401,5,284,284,272,"10462,76","1178,81","5786,83","10760,42"
3402,6,284,284,272,"7052,36","1178,81","5786,83","10760,42"
3403,7,284,284,272,"10948,22","1178,81","5786,83","10760,42"
3404,8,284,284,272,"2912,96","1178,81","5786,83","10760,42"
